player_key,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,rosterstatus,games_played_current_season_flag,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,draft_date
1641722,Jordan,Hawkins,Jordan Hawkins,"Hawkins, Jordan",J. Hawkins,jordan-hawkins,2002-04-29T00:00:00,Connecticut,USA,Connecticut/USA,195.57999999999998,190.0,2,24.0,Active,Y,jordan_hawkins,2023,2025,Y,Y,Y,2023,1,14,N,2023-06-22
1642268,Isaiah,Collier,Isaiah Collier,"Collier, Isaiah",I. Collier,isaiah-collier,2004-10-08T00:00:00,Southern California,USA,Southern California/USA,193.04,210.0,1,8.0,Active,N,tmp_isaiah_collier,2024,2025,Y,Y,Y,2024,1,29,N,
1641842,Ronald,Holland II,Ronald Holland II,"Holland II, Ronald",R. Holland II,ronald-holland-ii,2005-07-07T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,203.2,206.0,1,5.0,Active,Y,ronald_holland_ii,2023,2025,Y,Y,Y,2024,1,5,N,
1642355,Bronny,James,Bronny James,"James, Bronny",B. James,bronny-james,2004-10-06T00:00:00,Southern California,USA,Southern California/USA,187.96,210.0,1,9.0,Active,Y,tmp_bronny_james,2024,2025,Y,Y,Y,2024,2,55,N,
1642272,Jared,McCain,Jared McCain,"McCain, Jared",J. McCain,jared-mccain,2004-02-20T00:00:00,Duke,USA,Duke/USA,190.5,195.0,1,20.0,Active,N,tmp_jared_mccain,2024,2025,N,Y,Y,2024,1,16,N,
1642354,KJ,Simpson,KJ Simpson,"Simpson, KJ",K. Simpson,kj-simpson,2002-08-08T00:00:00,Colorado,USA,Colorado/USA,187.96,189.0,1,25.0,Active,Y,kj_simpson,2024,2025,Y,Y,Y,2024,2,42,N,
1631104,Blake,Wesley,Blake Wesley,"Wesley, Blake",B. Wesley,blake-wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,193.04,190.0,3,1.0,Active,Y,blake_wesley,2022,2025,Y,Y,Y,2022,1,25,N,2022-06-23
1631173,Terquavion,Smith,Terquavion Smith,"Smith, Terquavion",T. Smith,terquavion-smith,2002-12-31T00:00:00,North Carolina State,USA,North Carolina State/USA,193.04,160.0,2,23.0,Inactive,N,terquavion_smith,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642266,Ja'Kobe,Walter,Ja'Kobe Walter,"Walter, Ja'Kobe",J. Walter,jakobe-walter,2004-09-04T00:00:00,Baylor,USA,Baylor/USA,193.04,180.0,1,14.0,Active,Y,jakobe_walter,2024,2025,Y,Y,Y,2024,1,19,N,
1642265,Rob,Dillingham,Rob Dillingham,"Dillingham, Rob",R. Dillingham,rob-dillingham,2005-01-04T00:00:00,Kentucky,USA,Kentucky/USA,187.96,175.0,1,4.0,Active,Y,rob_dillingham,2024,2025,Y,Y,Y,2024,1,8,N,
1641721,Maxwell,Lewis,Maxwell Lewis,"Lewis, Maxwell",M. Lewis,maxwell-lewis,2002-07-27T00:00:00,Pepperdine,USA,Pepperdine/USA,200.66,215.0,3,27.0,Inactive,N,maxwell_lewis,2023,2024,Y,Y,Y,2023,2,40,N,2023-06-22
1641798,Jaylen,Martin,Jaylen Martin,"Martin, Jaylen",J. Martin,jaylen-martin,2004-01-28T00:00:00,Overtime Elite,USA,Overtime Elite/USA,198.12,216.0,2,4.0,Inactive,N,jaylen_martin,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641708,Amen,Thompson,Amen Thompson,"Thompson, Amen",A. Thompson,amen-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,200.66,200.0,2,1.0,Active,Y,amen_thompson,2023,2025,Y,Y,Y,2023,1,4,N,2023-06-22
1641709,Ausar,Thompson,Ausar Thompson,"Thompson, Ausar",A. Thompson,ausar-thompson,2003-01-30T00:00:00,Overtime Elite,USA,Overtime Elite/USA,200.66,205.0,2,9.0,Active,Y,ausar_thompson,2023,2025,N,Y,Y,2023,1,5,N,2023-06-22
1642271,Kyle,Filipowski,Kyle Filipowski,"Filipowski, Kyle",K. Filipowski,kyle-filipowski,2003-11-07T00:00:00,Duke,USA,Duke/USA,210.82,250.0,1,22.0,Active,Y,kyle_filipowski,2024,2025,Y,Y,Y,2024,2,32,N,
1641707,Taylor,Hendricks,Taylor Hendricks,"Hendricks, Taylor",T. Hendricks,taylor-hendricks,2003-11-22T00:00:00,Central Florida,USA,Central Florida/USA,205.74,215.0,2,0.0,Active,Y,taylor_hendricks,2023,2025,Y,Y,Y,2023,1,9,N,2023-06-22
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,203.2,205.0,3,8.0,Active,Y,josh_minott,2022,2025,Y,Y,Y,2022,2,45,N,2022-06-23
1641790,PJ,Hall,PJ Hall,"Hall, PJ",P. Hall,pj-hall,2002-02-21T00:00:00,Clemson,USA,Clemson/USA,203.2,245.0,1,16.0,Active,Y,pj_hall,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630552,Jalen,Johnson,Jalen Johnson,"Johnson, Jalen",J. Johnson,jalen-johnson,2001-12-18T00:00:00,Duke,USA,Duke/USA,203.2,219.0,4,1.0,Active,Y,jalen_johnson,2021,2025,Y,Y,Y,2021,1,20,N,2021-07-29
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,215.9,240.0,3,15.0,Active,Y,mark_williams,2022,2025,Y,Y,Y,2022,1,15,N,2022-06-23
1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,185.42,180.0,2,9.0,Active,Y,craig_porter,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641741,Ricky,Council IV,Ricky Council IV,"Council IV, Ricky",R. Council IV,ricky-council-iv,2001-08-03T00:00:00,Arkansas,USA,Arkansas/USA,198.12,207.0,3,14.0,Inactive,N,ricky_council_iv,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641766,Adama,Sanogo,Adama Sanogo,"Sanogo, Adama",A. Sanogo,adama-sanogo,2002-02-12T00:00:00,Connecticut,Mali,Connecticut/Mali,205.74,245.0,1,,Inactive,Y,adama_sanogo,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641794,Dillon,Jones,Dillon Jones,"Jones, Dillon",D. Jones,dillon-jones,2001-10-29T00:00:00,Weber State,USA,Weber State/USA,195.57999999999998,235.0,2,3.0,Inactive,Y,dillon_jones,2024,2024,Y,Y,Y,2024,1,26,N,
1630563,Joshua,Primo,Joshua Primo,"Primo, Joshua",J. Primo,joshua-primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,193.04,189.0,4,,Inactive,N,joshua_primo,2021,2023,Y,Y,Y,2021,1,12,N,2021-07-29
1631165,Keon,Ellis,Keon Ellis,"Ellis, Keon",K. Ellis,keon-ellis,2000-01-08T00:00:00,Alabama,USA,Alabama/USA,193.04,175.0,3,23.0,Active,Y,keon_ellis,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630550,JT,Thor,JT Thor,"Thor, JT",J. Thor,jt-thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,205.74,203.0,5,21.0,Inactive,N,jt_thor,2021,2024,Y,Y,Y,2021,2,37,N,2021-07-29
1641783,Tristan,da Silva,Tristan da Silva,"da Silva, Tristan",T. da Silva,tristan-da-silva,2001-05-15T00:00:00,Colorado,Germany,Colorado/Germany,203.2,217.0,1,23.0,Active,Y,tristan_da_silva,2024,2025,N,Y,Y,2024,1,18,N,
1641789,Jazian,Gortman,Jazian Gortman,"Gortman, Jazian",J. Gortman,jazian-gortman,2003-03-14T00:00:00,Overtime Elite,USA,Overtime Elite/USA,187.96,184.0,2,,Inactive,Y,jazian_gortman,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,193.04,205.0,2,2.0,Active,Y,brandon_podziemski,2023,2025,Y,Y,Y,2023,1,19,N,2023-06-22
1642263,Reed,Sheppard,Reed Sheppard,"Sheppard, Reed",R. Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,Kentucky/USA,187.96,185.0,1,15.0,Active,Y,reed_sheppard,2024,2025,Y,Y,Y,2024,1,3,N,
1641824,Matas,Buzelis,Matas Buzelis,"Buzelis, Matas",M. Buzelis,matas-buzelis,2004-10-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,203.2,209.0,1,14.0,Active,Y,matas_buzelis,2023,2025,Y,Y,Y,2024,1,11,N,
1642348,Justin,Edwards,Justin Edwards,"Edwards, Justin",J. Edwards,justin-edwards,2003-12-16T00:00:00,Kentucky,USA,Kentucky/USA,200.66,203.0,1,11.0,Active,Y,tmp_justin_edwards,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641710,Anthony,Black,Anthony Black,"Black, Anthony",A. Black,anthony-black,2004-01-20T00:00:00,Arkansas,USA,Arkansas/USA,200.66,200.0,2,0.0,Active,Y,anthony_black,2023,2025,N,Y,Y,2023,1,6,N,2023-06-22
1631243,Mouhamed,Gueye,Mouhamed Gueye,"Gueye, Mouhamed",M. Gueye,mouhamed-gueye,2002-11-09T00:00:00,Washington State,Senegal,Washington State/Senegal,210.82,210.0,2,18.0,Active,Y,mouhamed_gueye,2023,2025,Y,Y,Y,2023,2,39,N,2023-06-22
1641730,Noah,Clowney,Noah Clowney,"Clowney, Noah",N. Clowney,noah-clowney,2004-07-14T00:00:00,Alabama,USA,Alabama/USA,208.28,210.0,2,21.0,Active,Y,noah_clowney,2023,2025,Y,Y,Y,2023,1,21,N,2023-06-22
1630225,Isaiah,Todd,Isaiah Todd,"Todd, Isaiah",I. Todd,isaiah-todd,2001-10-17T00:00:00,G League Ignite,USA,NBA G League Ignite/USA,205.74,219.0,3,14.0,Inactive,N,isaiah_todd,2021,2022,Y,Y,Y,2021,2,31,N,2021-07-29
1642353,Cam,Christie,Cam Christie,"Christie, Cam",C. Christie,cam-christie,2005-07-24T00:00:00,Minnesota,USA,Minnesota/USA,195.57999999999998,190.0,1,12.0,Active,Y,cam_christie,2024,2025,Y,Y,Y,2024,2,46,N,
1642264,Stephon,Castle,Stephon Castle,"Castle, Stephon",S. Castle,stephon-castle,2004-11-01T00:00:00,Connecticut,USA,Connecticut/USA,198.12,215.0,1,5.0,Active,Y,stephen_castle,2024,2025,N,Y,Y,2024,1,4,N,
1630702,Jaden,Hardy,Jaden Hardy,"Hardy, Jaden",J. Hardy,jaden-hardy,2002-07-05T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,190.5,198.0,3,1.0,Active,Y,jaden_hardy,2021,2025,Y,Y,Y,2022,2,37,N,2022-06-23
1630700,Dyson,Daniels,Dyson Daniels,"Daniels, Dyson",D. Daniels,dyson-daniels,2003-03-17T00:00:00,NBA G League Ignite,Australia,NBA G League Ignite/Australia,200.66,199.0,3,5.0,Active,Y,dyson_daniels,2021,2025,Y,Y,Y,2022,1,8,N,2022-06-23
1631230,Dominick,Barlow,Dominick Barlow,"Barlow, Dominick",D. Barlow,dominick-barlow,2003-05-26T00:00:00,Overtime Elite,USA,Overtime Elite/USA,205.74,215.0,3,25.0,Active,Y,dominick_barlow,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630641,Ibou,Badji,Ibou Badji,"Badji, Ibou",I. Badji,ibou-badji,2002-10-13T00:00:00,FC Barcelona,Senegal,FC Barcelona/Senegal,213.36,240.0,2,41.0,Inactive,Y,ibou_badji,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630574,Ariel,Hukporti,Ariel Hukporti,"Hukporti, Ariel",A. Hukporti,ariel-hukporti,2002-04-12T00:00:00,Riesen Ludwigsburg,Germany,MHP Riesen/Germany,213.36,246.0,1,55.0,Active,Y,ariel_hukporti,2024,2025,Y,Y,Y,2024,2,58,N,
1630586,Usman,Garuba,Usman Garuba,"Garuba, Usman",U. Garuba,usman-garuba,2002-03-09T00:00:00,Real Madrid,Spain,Real Madrid/Spain,203.2,229.0,4,12.0,Inactive,N,usman_garuba,2021,2023,Y,Y,Y,2021,1,23,N,2021-07-29
1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,210.82,243.0,4,28.0,Active,Y,alperen_sengun,2021,2025,N,Y,Y,2021,1,16,N,2021-07-29
1630581,Josh,Giddey,Josh Giddey,"Giddey, Josh",J. Giddey,josh-giddey,2002-10-10T00:00:00,NBA Global Academy,Australia,NBA Global Academy/Australia,200.66,216.0,4,3.0,Active,Y,josh_giddey,2021,2025,N,Y,Y,2021,1,6,N,2021-07-29
1642346,Ryan,Dunn,Ryan Dunn,"Dunn, Ryan",R. Dunn,ryan-dunn,2003-01-07T00:00:00,Virginia,USA,Virginia/USA,200.66,216.0,1,0.0,Active,Y,ryan_dunn,2024,2025,N,Y,Y,2024,1,28,N,
1642262,Cody,Williams,Cody Williams,"Williams, Cody",C. Williams,cody-williams,2004-11-20T00:00:00,Colorado,USA,Colorado/USA,203.2,190.0,1,5.0,Active,Y,tmp_cody_williams,2024,2025,Y,Y,Y,2024,1,10,N,
1641788,Alex,Fudge,Alex Fudge,"Fudge, Alex",A. Fudge,alex-fudge,2003-05-06T00:00:00,Florida,USA,Florida/USA,203.2,200.0,2,17.0,Inactive,N,alex_fudge,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642502,Malevy,Leons,Malevy Leons,"Leons, Malevy",M. Leons,malevy-leons,1999-09-23T00:00:00,Bradley,Netherlands,Bradley/Netherlands,205.74,210.0,2,,Inactive,Y,malevy_leons,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,198.12,215.0,1,4.0,Active,Y,dalton_knecht,2024,2025,N,Y,Y,2024,1,17,N,
1642349,Ajay,Mitchell,Ajay Mitchell,"Mitchell, Ajay",A. Mitchell,ajay-mitchell,2002-06-25T00:00:00,California-Santa Barbara,Belgium,California-Santa Barbara/Belgium,193.04,190.0,1,25.0,Active,Y,ajay_mitchell,2024,2025,N,Y,Y,2024,2,38,N,
1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Wake Forest,Sweden,Cairns/Sweden,205.74,225.0,1,34.0,Active,Y,bobi_klintman,2024,2025,Y,Y,Y,2024,2,37,N,
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,195.57999999999998,210.0,3,17.0,Active,Y,shaedon_sharpe,2022,2025,N,Y,Y,2022,1,7,N,2022-06-23
1630994,Gabriel,Lundberg,Gabriel Lundberg,"Lundberg, Gabriel",G. Lundberg,gabriel-lundberg,1994-12-04T00:00:00,CSKA Moscow,Denmark,CSKA Moscow/Denmark,193.04,203.0,2,19.0,Inactive,N,gabriel_lundberg,2021,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631172,Ousmane,Dieng,Ousmane Dieng,"Dieng, Ousmane",O. Dieng,ousmane-dieng,2003-05-21T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,205.74,185.0,3,13.0,Active,Y,ousmane_dieng,2022,2025,Y,Y,Y,2022,1,11,N,2022-06-23
1630611,Gui,Santos,Gui Santos,"Santos, Gui",G. Santos,gui-santos,2002-06-22T00:00:00,Minas,Brazil,Minas/Brazil,200.66,185.0,2,15.0,Active,Y,gui_santos,2023,2025,Y,Y,Y,2022,2,55,N,2022-06-23
1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,213.36,220.0,2,0.0,Active,Y,tristan_vukcevic,2023,2025,Y,Y,Y,2023,2,42,N,2023-06-22
1631247,Luke,Travers,Luke Travers,"Travers, Luke",L. Travers,luke-travers,2001-09-03T00:00:00,Rockingham Flames (Aus.),Australia,Perth/Australia,198.12,207.0,1,33.0,Active,Y,luke_travers,2024,2025,Y,Y,Y,2022,2,56,N,2022-06-23
1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,208.28,220.0,2,33.0,Active,Y,leonard_miller,2022,2025,Y,Y,Y,2023,2,33,N,2023-06-22
1642274,Yves,Missi,Yves Missi,"Missi, Yves",Y. Missi,yves-missi,2004-05-14T00:00:00,Baylor,Cameroon,Baylor/Cameroon,210.82,235.0,1,21.0,Active,Y,tmp_yves_missi,2024,2025,N,Y,Y,2024,1,21,N,
1631309,Trevor,Hudgins,Trevor Hudgins,"Hudgins, Trevor",T. Hudgins,trevor-hudgins,1999-03-23T00:00:00,Northwest Missouri St.,USA,Northwest Missouri State/USA,182.88,180.0,2,12.0,Inactive,N,trevor_hudgins,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631321,Sidy,Cissoko,Sidy Cissoko,"Cissoko, Sidy",S. Cissoko,sidy-cissoko,2004-04-02T00:00:00,NBA G League Ignite,France,NBA G League Ignite/France,198.12,220.0,2,91.0,Active,Y,sidy_cissoko,2022,2025,Y,Y,Y,2023,2,44,N,2023-06-22
1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,200.66,205.0,2,21.0,Active,Y,rayan_rupert,2023,2025,Y,Y,Y,2023,2,43,N,2023-06-22
1641731,Bilal,Coulibaly,Bilal Coulibaly,"Coulibaly, Bilal",B. Coulibaly,bilal-coulibaly,2004-07-26T00:00:00,Metropolitans 92,France,Metropolitans 92/France,200.66,195.0,2,0.0,Active,N,bilal_coulibaly,2023,2025,N,Y,Y,2023,1,7,N,2023-06-22
1642422,Armel,Traoré,Armel Traoré,"Traoré, Armel",A. Traoré,armel-traoré,2003-01-23T00:00:00,ADA Blois,France,ADA Blois/France,205.74,245.0,0,,Inactive,Y,tmp_armel_traore,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641705,Victor,Wembanyama,Victor Wembanyama,"Wembanyama, Victor",V. Wembanyama,victor-wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,223.52,235.0,2,1.0,Active,Y,victor_wembanyama,2023,2025,N,Y,Y,2023,1,1,N,2023-06-22
1641713,GG,Jackson,GG Jackson,"Jackson, GG",G. Jackson,gg-jackson,2004-12-17T00:00:00,South Carolina,USA,South Carolina/USA,205.74,210.0,2,45.0,Active,Y,gg_jackson,2023,2025,Y,Y,Y,2023,2,45,N,2023-06-22
1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,198.12,198.0,2,15.0,Active,Y,julian_phillips,2023,2025,Y,Y,Y,2023,2,35,N,2023-06-22
1642270,Donovan,Clingan,Donovan Clingan,"Clingan, Donovan",D. Clingan,donovan-clingan,2004-02-23T00:00:00,Connecticut,USA,Connecticut/USA,218.44000000000003,280.0,1,23.0,Active,Y,donovan_clingan,2024,2025,N,Y,Y,2024,1,7,N,
1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,198.12,230.0,2,1.0,Active,Y,cam_whitmore,2023,2025,Y,Y,Y,2023,1,20,N,2023-06-22
1642276,Kel'el,Ware,Kel'el Ware,"Ware, Kel'el",K. Ware,kelel-ware,2004-04-20T00:00:00,Indiana,USA,Indiana/USA,213.36,230.0,1,7.0,Active,Y,kelel_ware,2024,2025,Y,Y,Y,2024,1,15,N,
1641737,Adem,Bona,Adem Bona,"Bona, Adem",A. Bona,adem-bona,2003-03-28T00:00:00,UCLA,Nigeria,UCLA/Nigeria,208.28,235.0,1,30.0,Active,Y,adem_bona,2024,2025,Y,Y,Y,2024,2,41,N,
1641735,Amari,Bailey,Amari Bailey,"Bailey, Amari",A. Bailey,amari-bailey,2004-02-17T00:00:00,UCLA,USA,UCLA/USA,190.5,185.0,2,10.0,Inactive,Y,amari_bailey,2023,2023,Y,Y,Y,2023,2,41,N,2023-06-22
1641724,Jett,Howard,Jett Howard,"Howard, Jett",J. Howard,jett-howard,2003-09-14T00:00:00,Michigan,USA,Michigan/USA,203.2,215.0,2,13.0,Active,Y,jett_howard,2023,2025,Y,Y,Y,2023,1,11,N,2023-06-22
1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,198.12,235.0,2,28.0,Active,Y,brice_sensabaugh,2023,2025,Y,Y,Y,2023,1,28,N,2023-06-22
1641716,Jarace,Walker,Jarace Walker,"Walker, Jarace",J. Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,200.66,235.0,2,5.0,Active,Y,jarace_walker,2023,2025,Y,Y,Y,2023,1,8,N,2023-06-22
1641711,Gradey,Dick,Gradey Dick,"Dick, Gradey",G. Dick,gradey-dick,2003-11-20T00:00:00,Kansas,USA,Kansas/USA,200.66,200.0,2,1.0,Active,Y,gradey_dick,2023,2025,Y,Y,Y,2023,1,13,N,2023-06-22
1642450,Daniss,Jenkins,Daniss Jenkins,"Jenkins, Daniss",D. Jenkins,daniss-jenkins,2001-08-17T00:00:00,St. John's,USA,St. John's/USA,193.04,165.0,1,24.0,Active,Y,daniss_jenkins,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642403,Isaac,Jones,Isaac Jones,"Jones, Isaac",I. Jones,isaac-jones,2000-07-11T00:00:00,Washington State,USA,Washington State/USA,203.2,245.0,1,3.0,Active,Y,isaac_jones,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642367,Jonathan,Mogbo,Jonathan Mogbo,"Mogbo, Jonathan",J. Mogbo,jonathan-mogbo,2001-10-29T00:00:00,San Francisco,USA,San Francisco/USA,205.74,225.0,1,2.0,Active,Y,jonathan_mogbo,2024,2025,Y,Y,Y,2024,2,31,N,
1642377,Jaylen,Wells,Jaylen Wells,"Wells, Jaylen",J. Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,Washington State/USA,200.66,,1,0.0,Active,Y,jaylen_wells,2024,2025,N,Y,Y,2024,2,39,N,
1642277,Johnny,Furphy,Johnny Furphy,"Furphy, Johnny",J. Furphy,johnny-furphy,2004-12-08T00:00:00,Kansas,Australia,Kansas/Australia,203.2,200.0,1,12.0,Active,Y,johnny_furphy,2024,2025,Y,Y,Y,2024,2,35,N,
1642530,Yuki,Kawamura,Yuki Kawamura,"Kawamura, Yuki",Y. Kawamura,yuki-kawamura,2001-05-02T00:00:00,Yokohama B-Corsairs (Japan),Japan,,172.72,159.0,2,17.0,Inactive,Y,yuki_kawamura,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642280,Trentyn,Flowers,Trentyn Flowers,"Flowers, Trentyn",T. Flowers,trentyn-flowers,2005-03-08T00:00:00,Adelaide,USA,,205.74,185.0,1,9.0,Active,Y,trentyn_flowers,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641890,Tyler,Smith,Tyler Smith,"Smith, Tyler",T. Smith,tyler-smith,2004-11-02T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,205.74,224.0,2,21.0,Inactive,Y,tmp_tyler_smith,2023,2024,Y,Y,Y,2024,2,33,N,
1642358,AJ,Johnson,AJ Johnson,"Johnson, AJ",A. Johnson,aj-johnson,2004-12-01T00:00:00,Illawarra,USA,Illawarra/USA,195.57999999999998,160.0,1,4.0,Active,Y,aj_johnson,2024,2025,Y,Y,Y,2024,1,23,N,
1642273,Kyshawn,George,Kyshawn George,"George, Kyshawn",K. George,kyshawn-george,2003-12-12T00:00:00,Miami,Switzerland,Miami/Switzerland,203.2,200.0,1,18.0,Active,Y,kyshawn_george,2024,2025,N,Y,Y,2024,1,24,N,
1642434,Riley,Minix,Riley Minix,"Minix, Riley",R. Minix,riley-minix,2000-09-22T00:00:00,Morehead State,USA,Morehead State/USA,200.66,230.0,1,27.0,Active,Y,riley_minix,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,203.2,200.0,1,10.0,Active,Y,tmp_zaccharie_risacher,2024,2025,N,Y,Y,2024,1,1,N,
1642359,Pacôme,Dadiet,Pacôme Dadiet,"Dadiet, Pacôme",P. Dadiet,pacôme-dadiet,2005-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,205.74,210.0,1,4.0,Active,Y,pacome_dadiet,2024,2025,Y,Y,Y,2024,1,25,N,
1642279,Ulrich,Chomche,Ulrich Chomche,"Chomche, Ulrich",U. Chomche,ulrich-chomche,2005-12-30T00:00:00,NBA Global Academy,Cameroon,NBA Global Academy/Cameroon,210.82,235.0,2,22.0,Inactive,N,ulrich_chomche,2024,2024,Y,Y,Y,2024,2,57,N,
201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,corey-brewer,1986-03-05T00:00:00,Florida,USA,Florida/USA,205.74,188.0,14,13.0,Inactive,N,corey_brewer,2007,2019,N,Y,Y,2007,1,7,N,2007-06-28
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,208.28,250.0,11,15.0,Inactive,N,greg_monroe,2010,2021,Y,Y,Y,2010,1,7,N,2010-06-24
203098,John,Jenkins,John Jenkins,"Jenkins, John",J. Jenkins,john-jenkins,1991-03-06T00:00:00,Vanderbilt,USA,Vanderbilt/USA,193.04,215.0,7,30.0,Inactive,N,john_jenkins,2012,2018,Y,Y,Y,2012,1,23,N,2012-06-28
203477,Isaiah,Canaan,Isaiah Canaan,"Canaan, Isaiah",I. Canaan,isaiah-canaan,1991-05-21T00:00:00,Murray State,USA,Murray State/USA,182.88,200.0,6,,Inactive,N,isaiah_canaan,2013,2018,Y,Y,Y,2013,2,34,N,2013-06-27
1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,wayne-selden,1994-09-30T00:00:00,Kansas,USA,Kansas/USA,193.04,232.0,4,,Inactive,N,wayne_selden,2016,2021,Y,Y,Y,2016,,,N,2016-06-23
1627740,Henry,Ellenson,Henry Ellenson,"Ellenson, Henry",H. Ellenson,henry-ellenson,1997-01-13T00:00:00,Marquette,USA,Marquette/USA,208.28,240.0,6,,Inactive,N,henry_ellenson,2016,2020,Y,Y,Y,2016,1,18,N,2016-06-23
