,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1095,1641794,Dillon,Jones,Dillon Jones,"Jones, Dillon",D. Jones,dillon-jones,2001-10-29T00:00:00,Weber State,USA,Weber State/USA,6-5,235,2,3,Forward,Inactive,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,dillon_jones,2024,2024,Y,Y,Y,2024,1,26,N
1096,1630563,Joshua,Primo,Joshua Primo,"Primo, Joshua",J. Primo,joshua-primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,6-4,189,4,,Guard,Inactive,N,0,,,,,joshua_primo,2021,2023,Y,Y,Y,2021,1,12,N
1097,1631165,Keon,Ellis,Keon Ellis,"Ellis, Keon",K. Ellis,keon-ellis,2000-01-08T00:00:00,Alabama,USA,Alabama/USA,6-4,175,3,23,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,keon_ellis,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1098,1630550,JT,Thor,JT Thor,"Thor, JT",J. Thor,jt-thor,2002-08-26T00:00:00,Auburn,USA,Auburn/USA,6-9,203,5,21,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,jt_thor,2021,2024,Y,Y,Y,2021,2,37,N
1099,1641783,Tristan,da Silva,Tristan da Silva,"da Silva, Tristan",T. da Silva,tristan-da-silva,2001-05-15T00:00:00,Colorado,Germany,Colorado/Germany,6-8,217,1,23,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,tristan_da_silva,2024,2025,N,Y,Y,2024,1,18,N
1100,1641789,Jazian,Gortman,Jazian Gortman,"Gortman, Jazian",J. Gortman,jazian-gortman,2003-03-14T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-2,184,2,,Guard,Inactive,Y,0,,,,,jazian_gortman,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1101,1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,2,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2025,Y,Y,Y,2023,1,19,N
1102,1642263,Reed,Sheppard,Reed Sheppard,"Sheppard, Reed",R. Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,Kentucky/USA,6-2,185,1,15,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,reed_sheppard,2024,2025,Y,Y,Y,2024,1,3,N
1103,1641824,Matas,Buzelis,Matas Buzelis,"Buzelis, Matas",M. Buzelis,matas-buzelis,2004-10-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-8,209,1,14,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,matas_buzelis,2023,2025,Y,Y,Y,2024,1,11,N
1104,1642348,Justin,Edwards,Justin Edwards,"Edwards, Justin",J. Edwards,justin-edwards,2003-12-16T00:00:00,Kentucky,USA,Kentucky/USA,6-7,203,1,11,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tmp_justin_edwards,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1105,1641710,Anthony,Black,Anthony Black,"Black, Anthony",A. Black,anthony-black,2004-01-20T00:00:00,Arkansas,USA,Arkansas/USA,6-7,200,2,0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,anthony_black,2023,2025,N,Y,Y,2023,1,6,N
1106,1631243,Mouhamed,Gueye,Mouhamed Gueye,"Gueye, Mouhamed",M. Gueye,mouhamed-gueye,2002-11-09T00:00:00,Washington State,Senegal,Washington State/Senegal,6-11,210,2,18,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,mouhamed_gueye,2023,2025,Y,Y,Y,2023,2,39,N
1107,1641730,Noah,Clowney,Noah Clowney,"Clowney, Noah",N. Clowney,noah-clowney,2004-07-14T00:00:00,Alabama,USA,Alabama/USA,6-10,210,2,21,Forward-Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,noah_clowney,2023,2025,Y,Y,Y,2023,1,21,N
1108,1630225,Isaiah,Todd,Isaiah Todd,"Todd, Isaiah",I. Todd,isaiah-todd,2001-10-17T00:00:00,G League Ignite,USA,NBA G League Ignite/USA,6-9,219,3,14,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,isaiah_todd,2021,2022,Y,Y,Y,2021,2,31,N
1109,1642353,Cam,Christie,Cam Christie,"Christie, Cam",C. Christie,cam-christie,2005-07-24T00:00:00,Minnesota,USA,Minnesota/USA,6-5,190,1,12,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,cam_christie,2024,2025,Y,Y,Y,2024,2,46,N
1110,1642264,Stephon,Castle,Stephon Castle,"Castle, Stephon",S. Castle,stephon-castle,2004-11-01T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215,1,5,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,stephen_castle,2024,2025,N,Y,Y,2024,1,4,N
1111,1630702,Jaden,Hardy,Jaden Hardy,"Hardy, Jaden",J. Hardy,jaden-hardy,2002-07-05T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,198,3,1,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,jaden_hardy,2021,2025,Y,Y,Y,2022,2,37,N
1112,1630700,Dyson,Daniels,Dyson Daniels,"Daniels, Dyson",D. Daniels,dyson-daniels,2003-03-17T00:00:00,NBA G League Ignite,Australia,NBA G League Ignite/Australia,6-7,199,3,5,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,dyson_daniels,2021,2025,Y,Y,Y,2022,1,8,N
1113,1631230,Dominick,Barlow,Dominick Barlow,"Barlow, Dominick",D. Barlow,dominick-barlow,2003-05-26T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-9,215,3,25,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,dominick_barlow,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1114,1630641,Ibou,Badji,Ibou Badji,"Badji, Ibou",I. Badji,ibou-badji,2002-10-13T00:00:00,FC Barcelona,Senegal,FC Barcelona/Senegal,7-0,240,2,41,Center,Inactive,Y,1610612757,Trail Blazers,POR,blazers,Portland,ibou_badji,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1115,1630574,Ariel,Hukporti,Ariel Hukporti,"Hukporti, Ariel",A. Hukporti,ariel-hukporti,2002-04-12T00:00:00,Riesen Ludwigsburg,Germany,MHP Riesen/Germany,7-0,246,1,55,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,ariel_hukporti,2024,2025,Y,Y,Y,2024,2,58,N
1116,1630586,Usman,Garuba,Usman Garuba,"Garuba, Usman",U. Garuba,usman-garuba,2002-03-09T00:00:00,Real Madrid,Spain,Real Madrid/Spain,6-8,229,4,12,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,usman_garuba,2021,2023,Y,Y,Y,2021,1,23,N
1117,1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-11,243,4,28,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,2021,2025,N,Y,Y,2021,1,16,N
1118,1630581,Josh,Giddey,Josh Giddey,"Giddey, Josh",J. Giddey,josh-giddey,2002-10-10T00:00:00,NBA Global Academy,Australia,NBA Global Academy/Australia,6-7,216,4,3,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,josh_giddey,2021,2025,N,Y,Y,2021,1,6,N
1119,1642346,Ryan,Dunn,Ryan Dunn,"Dunn, Ryan",R. Dunn,ryan-dunn,2003-01-07T00:00:00,Virginia,USA,Virginia/USA,6-7,216,1,0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,ryan_dunn,2024,2025,N,Y,Y,2024,1,28,N
1120,1642262,Cody,Williams,Cody Williams,"Williams, Cody",C. Williams,cody-williams,2004-11-20T00:00:00,Colorado,USA,Colorado/USA,6-8,190,1,5,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,tmp_cody_williams,2024,2025,Y,Y,Y,2024,1,10,N
1121,1641788,Alex,Fudge,Alex Fudge,"Fudge, Alex",A. Fudge,alex-fudge,2003-05-06T00:00:00,Florida,USA,Florida/USA,6-8,200,2,17,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,alex_fudge,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1122,1642502,Malevy,Leons,Malevy Leons,"Leons, Malevy",M. Leons,malevy-leons,1999-09-23T00:00:00,Bradley,Netherlands,Bradley/Netherlands,6-9,210,2,,Forward,Inactive,Y,0,,,,,malevy_leons,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1123,1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215,1,4,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dalton_knecht,2024,2025,N,Y,Y,2024,1,17,N
1124,1642349,Ajay,Mitchell,Ajay Mitchell,"Mitchell, Ajay",A. Mitchell,ajay-mitchell,2002-06-25T00:00:00,California-Santa Barbara,Belgium,California-Santa Barbara/Belgium,6-4,190,1,25,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,ajay_mitchell,2024,2025,N,Y,Y,2024,2,38,N
1125,1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Wake Forest,Sweden,Cairns/Sweden,6-9,225,1,34,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,bobi_klintman,2024,2025,Y,Y,Y,2024,2,37,N
1126,1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,210,3,17,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022,2025,N,Y,Y,2022,1,7,N
1127,1630994,Gabriel,Lundberg,Gabriel Lundberg,"Lundberg, Gabriel",G. Lundberg,gabriel-lundberg,1994-12-04T00:00:00,CSKA Moscow,Denmark,CSKA Moscow/Denmark,6-4,203,2,19,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,gabriel_lundberg,2021,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1128,1631172,Ousmane,Dieng,Ousmane Dieng,"Dieng, Ousmane",O. Dieng,ousmane-dieng,2003-05-21T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-9,185,3,13,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,ousmane_dieng,2022,2025,Y,Y,Y,2022,1,11,N
1129,1630611,Gui,Santos,Gui Santos,"Santos, Gui",G. Santos,gui-santos,2002-06-22T00:00:00,Minas,Brazil,Minas/Brazil,6-7,185,2,15,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gui_santos,2023,2025,Y,Y,Y,2022,2,55,N
1130,1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,7-0,220,2,00,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tristan_vukcevic,2023,2025,Y,Y,Y,2023,2,42,N
1131,1631247,Luke,Travers,Luke Travers,"Travers, Luke",L. Travers,luke-travers,2001-09-03T00:00:00,Rockingham Flames (Aus.),Australia,Perth/Australia,6-6,207,1,33,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,luke_travers,2024,2025,Y,Y,Y,2022,2,56,N
1132,1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,220,2,33,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022,2025,Y,Y,Y,2023,2,33,N
1133,1642274,Yves,Missi,Yves Missi,"Missi, Yves",Y. Missi,yves-missi,2004-05-14T00:00:00,Baylor,Cameroon,Baylor/Cameroon,6-11,235,1,21,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,tmp_yves_missi,2024,2025,N,Y,Y,2024,1,21,N
1134,1631309,Trevor,Hudgins,Trevor Hudgins,"Hudgins, Trevor",T. Hudgins,trevor-hudgins,1999-03-23T00:00:00,Northwest Missouri St.,USA,Northwest Missouri State/USA,6-0,180,2,12,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,trevor_hudgins,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1135,1631321,Sidy,Cissoko,Sidy Cissoko,"Cissoko, Sidy",S. Cissoko,sidy-cissoko,2004-04-02T00:00:00,NBA G League Ignite,France,NBA G League Ignite/France,6-6,220,2,91,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,sidy_cissoko,2022,2025,Y,Y,Y,2023,2,44,N
1136,1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-7,205,2,21,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,rayan_rupert,2023,2025,Y,Y,Y,2023,2,43,N
1137,1641731,Bilal,Coulibaly,Bilal Coulibaly,"Coulibaly, Bilal",B. Coulibaly,bilal-coulibaly,2004-07-26T00:00:00,Metropolitans 92,France,Metropolitans 92/France,6-7,195,2,0,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,bilal_coulibaly,2023,2025,N,Y,Y,2023,1,7,N
1138,1642422,Armel,Traoré,Armel Traoré,"Traoré, Armel",A. Traoré,armel-traoré,2003-01-23T00:00:00,ADA Blois,France,ADA Blois/France,6-9,245,0,,Forward,Inactive,Y,0,,,,,tmp_armel_traore,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1139,1641705,Victor,Wembanyama,Victor Wembanyama,"Wembanyama, Victor",V. Wembanyama,victor-wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,7-4,235,2,1,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,victor_wembanyama,2023,2025,N,Y,Y,2023,1,1,N
1140,1641713,GG,Jackson,GG Jackson,"Jackson, GG",G. Jackson,gg-jackson,2004-12-17T00:00:00,South Carolina,USA,South Carolina/USA,6-9,210,2,45,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,gg_jackson,2023,2025,Y,Y,Y,2023,2,45,N
1141,1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-6,198,2,15,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023,2025,Y,Y,Y,2023,2,35,N
1142,1642270,Donovan,Clingan,Donovan Clingan,"Clingan, Donovan",D. Clingan,donovan-clingan,2004-02-23T00:00:00,Connecticut,USA,Connecticut/USA,7-2,280,1,23,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,donovan_clingan,2024,2025,N,Y,Y,2024,1,7,N
1143,1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-6,230,2,1,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,cam_whitmore,2023,2025,Y,Y,Y,2023,1,20,N
1144,1642276,Kel'el,Ware,Kel'el Ware,"Ware, Kel'el",K. Ware,kelel-ware,2004-04-20T00:00:00,Indiana,USA,Indiana/USA,7-0,230,1,7,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kelel_ware,2024,2025,Y,Y,Y,2024,1,15,N
1145,1641737,Adem,Bona,Adem Bona,"Bona, Adem",A. Bona,adem-bona,2003-03-28T00:00:00,UCLA,Nigeria,UCLA/Nigeria,6-10,235,1,30,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,adem_bona,2024,2025,Y,Y,Y,2024,2,41,N
1146,1641735,Amari,Bailey,Amari Bailey,"Bailey, Amari",A. Bailey,amari-bailey,2004-02-17T00:00:00,UCLA,USA,UCLA/USA,6-3,185,2,10,Guard,Inactive,Y,1610612766,Hornets,CHA,hornets,Charlotte,amari_bailey,2023,2023,Y,Y,Y,2023,2,41,N
1147,1641724,Jett,Howard,Jett Howard,"Howard, Jett",J. Howard,jett-howard,2003-09-14T00:00:00,Michigan,USA,Michigan/USA,6-8,215,2,13,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,jett_howard,2023,2025,Y,Y,Y,2023,1,11,N
1148,1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-6,235,2,28,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023,2025,Y,Y,Y,2023,1,28,N
1149,1641716,Jarace,Walker,Jarace Walker,"Walker, Jarace",J. Walker,jarace-walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235,2,5,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jarace_walker,2023,2025,Y,Y,Y,2023,1,8,N
1150,1641711,Gradey,Dick,Gradey Dick,"Dick, Gradey",G. Dick,gradey-dick,2003-11-20T00:00:00,Kansas,USA,Kansas/USA,6-7,200,2,1,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,gradey_dick,2023,2025,Y,Y,Y,2023,1,13,N
1151,1642450,Daniss,Jenkins,Daniss Jenkins,"Jenkins, Daniss",D. Jenkins,daniss-jenkins,2001-08-17T00:00:00,St. John's,USA,St. John's/USA,6-4,165,1,24,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,daniss_jenkins,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1152,1642403,Isaac,Jones,Isaac Jones,"Jones, Isaac",I. Jones,isaac-jones,2000-07-11T00:00:00,Washington State,USA,Washington State/USA,6-8,245,1,3,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,isaac_jones,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1153,1642367,Jonathan,Mogbo,Jonathan Mogbo,"Mogbo, Jonathan",J. Mogbo,jonathan-mogbo,2001-10-29T00:00:00,San Francisco,USA,San Francisco/USA,6-9,225,1,2,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jonathan_mogbo,2024,2025,Y,Y,Y,2024,2,31,N
1154,1642377,Jaylen,Wells,Jaylen Wells,"Wells, Jaylen",J. Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,Washington State/USA,6-7,,1,0,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaylen_wells,2024,2025,N,Y,Y,2024,2,39,N
1155,1642277,Johnny,Furphy,Johnny Furphy,"Furphy, Johnny",J. Furphy,johnny-furphy,2004-12-08T00:00:00,Kansas,Australia,Kansas/Australia,6-8,200,1,12,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,johnny_furphy,2024,2025,Y,Y,Y,2024,2,35,N
1156,1642530,Yuki,Kawamura,Yuki Kawamura,"Kawamura, Yuki",Y. Kawamura,yuki-kawamura,2001-05-02T00:00:00,Yokohama B-Corsairs (Japan),Japan,,5-8,159,2,17,Guard,Inactive,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuki_kawamura,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1157,1642280,Trentyn,Flowers,Trentyn Flowers,"Flowers, Trentyn",T. Flowers,trentyn-flowers,2005-03-08T00:00:00,Adelaide,USA,,6-9,185,1,9,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,trentyn_flowers,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1158,1641890,Tyler,Smith,Tyler Smith,"Smith, Tyler",T. Smith,tyler-smith,2004-11-02T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-9,224,2,21,Forward,Inactive,Y,1610612749,Bucks,MIL,bucks,Milwaukee,tmp_tyler_smith,2023,2024,Y,Y,Y,2024,2,33,N
1159,1642358,AJ,Johnson,AJ Johnson,"Johnson, AJ",A. Johnson,aj-johnson,2004-12-01T00:00:00,Illawarra,USA,Illawarra/USA,6-5,160,1,4,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,aj_johnson,2024,2025,Y,Y,Y,2024,1,23,N
1160,1642273,Kyshawn,George,Kyshawn George,"George, Kyshawn",K. George,kyshawn-george,2003-12-12T00:00:00,Miami,Switzerland,Miami/Switzerland,6-8,200,1,18,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,kyshawn_george,2024,2025,N,Y,Y,2024,1,24,N
1161,1642434,Riley,Minix,Riley Minix,"Minix, Riley",R. Minix,riley-minix,2000-09-22T00:00:00,Morehead State,USA,Morehead State/USA,6-7,230,1,27,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,riley_minix,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1162,1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,6-8,200,1,10,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tmp_zaccharie_risacher,2024,2025,N,Y,Y,2024,1,1,N
1163,1642359,Pacôme,Dadiet,Pacôme Dadiet,"Dadiet, Pacôme",P. Dadiet,pacôme-dadiet,2005-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,6-9,210,1,4,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,pacome_dadiet,2024,2025,Y,Y,Y,2024,1,25,N
1164,1642279,Ulrich,Chomche,Ulrich Chomche,"Chomche, Ulrich",U. Chomche,ulrich-chomche,2005-12-30T00:00:00,NBA Global Academy,Cameroon,NBA Global Academy/Cameroon,6-11,235,2,22,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,ulrich_chomche,2024,2024,Y,Y,Y,2024,2,57,N
1165,201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,corey-brewer,1986-03-05T00:00:00,Florida,USA,Florida/USA,6-9,188,14,13,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,corey_brewer,2007,2019,N,Y,Y,2007,1,7,N
1166,202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,6-10,250,11,15,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_monroe,2010,2021,Y,Y,Y,2010,1,7,N
1167,203098,John,Jenkins,John Jenkins,"Jenkins, John",J. Jenkins,john-jenkins,1991-03-06T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,215,7,30,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,john_jenkins,2012,2018,Y,Y,Y,2012,1,23,N
1168,203477,Isaiah,Canaan,Isaiah Canaan,"Canaan, Isaiah",I. Canaan,isaiah-canaan,1991-05-21T00:00:00,Murray State,USA,Murray State/USA,6-0,200,6,,Guard,Inactive,N,0,,,,,isaiah_canaan,2013,2018,Y,Y,Y,2013,2,34,N
1169,1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,wayne-selden,1994-09-30T00:00:00,Kansas,USA,Kansas/USA,6-4,232,4,,Guard,Inactive,N,0,,,,,wayne_selden,2016,2021,Y,Y,Y,2016,,,N
1170,1627740,Henry,Ellenson,Henry Ellenson,"Ellenson, Henry",H. Ellenson,henry-ellenson,1997-01-13T00:00:00,Marquette,USA,Marquette/USA,6-10,240,6,,Forward-Center,Inactive,N,0,,,,,henry_ellenson,2016,2020,Y,Y,Y,2016,1,18,N
1171,1629034,Ray,Spalding,Ray Spalding,"Spalding, Ray",R. Spalding,ray-spalding,1997-03-11T00:00:00,Louisville,USA,Louisville/USA,6-9,225,3,,Forward,Inactive,N,0,,,,,ray_spalding,2018,2020,Y,Y,Y,2018,2,56,N
1172,1629133,Daryl,Macon,Daryl Macon,"Macon, Daryl",D. Macon,daryl-macon,1995-11-29T00:00:00,Arkansas,USA,Arkansas/USA,6-2,185,2,,Guard,Inactive,N,0,,,,,daryl_macon,2018,2019,Y,Y,Y,2018,,,N
1173,1628249,Mitchell,Creek,Mitchell Creek,"Creek, Mitchell",M. Creek,mitchell-creek,1992-04-27T00:00:00,Gottingen,Australia,Gottingen/Australia,6-6,225,2,55,Forward-Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,mitchell_creek,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1174,1642259,Alex,Sarr,Alex Sarr,"Sarr, Alex",A. Sarr,alex-sarr,2005-04-26T00:00:00,Washington Wizards,France,Perth/France,7-0,205,1,20,Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,alexandre_sarr,2024,2025,N,Y,Y,2024,1,2,N
1175,1628656,Billy,Garrett,Billy Garrett,"Garrett, Billy",B. Garrett,billy-garrett,1994-10-16T00:00:00,DePaul,USA,DePaul/USA,6-6,215,2,3,Guard-Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,billy_garrett,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1176,1626246,Boban,Marjanović,Boban Marjanović,"Marjanović, Boban",B. Marjanović,boban-marjanović,1988-08-15T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290,10,51,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,boban_marjanovic,2015,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1177,203992,Bogdan,Bogdanović,Bogdan Bogdanović,"Bogdanović, Bogdan",B. Bogdanović,bogdan-bogdanović,1992-08-18T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,6-5,225,8,10,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,bogdan_bogdanovic,2017,2025,N,Y,Y,2014,1,27,N
1178,202711,Bojan,Bogdanović,Bojan Bogdanović,"Bogdanović, Bojan",B. Bogdanović,bojan-bogdanović,1989-04-18T00:00:00,Fenerbahce,Croatia,Fenerbahce/Croatia,6-7,226,11,44,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,bojan_bogdanovic,2014,2023,N,Y,Y,2011,2,31,N
